customer_id,signup_date,account_age_months,plan,industry,region,seats,active_users_ratio,monthly_logins,feature_usage_score,support_tickets,avg_response_time_hours,billing_delay_days,mrr_usd,nps,churn
CUST-00979,2023-02-13,38,Business,Retail,EU,27,0.886,94,87.9,5,11.9,1,460.69,63,0
CUST-00980,2022-07-04,45,Enterprise,Manufacturing,LATAM,338,0.739,64,67.9,4,8.1,1,2584.85,47,0
CUST-00981,2022-03-10,49,Starter,Manufacturing,LATAM,1,0.792,42,96.4,1,3.2,0,56.06,78,0
CUST-00982,2022-07-06,45,Pro,Education,LATAM,15,0.778,40,47.0,4,10.2,1,153.72,50,0
CUST-00983,2024-02-22,25,Starter,Retail,LATAM,4,0.798,56,79.8,1,5.3,0,55.54,68,0
CUST-00984,2023-06-23,33,Pro,Healthcare,NA,17,0.718,58,80.1,3,8.8,1,164.07,89,0
CUST-00985,2021-01-07,63,Business,Manufacturing,LATAM,66,0.662,82,73.8,0,0.2,3,321.46,71,0
CUST-00986,2021-12-14,52,Business,Education,EU,26,0.844,96,81.2,3,6.6,1,498.11,45,0
CUST-00987,2021-01-30,62,Starter,Manufacturing,EU,2,0.636,75,72.2,4,9.8,2,47.25,40,0
CUST-00988,2021-10-13,54,Pro,Services,LATAM,20,0.999,60,100.0,1,2.8,0,137.77,85,0
CUST-00989,2023-07-24,32,Enterprise,Services,EU,170,0.79,70,88.5,1,2.9,1,2192.16,81,0
CUST-00990,2023-10-23,29,Pro,Education,LATAM,10,0.574,57,71.1,4,10.0,1,149.16,47,0
CUST-00991,2022-07-03,45,Starter,Education,LATAM,6,0.622,41,84.9,2,9.5,2,61.59,27,0
CUST-00992,2023-04-08,36,Pro,Education,APAC,18,0.63,31,51.6,2,5.5,0,143.06,38,0
CUST-00993,2022-03-21,49,Starter,Retail,LATAM,3,0.871,63,57.8,6,11.4,0,52.92,53,0
CUST-00994,2022-07-27,44,Pro,Education,LATAM,17,0.896,44,59.1,2,7.1,2,172.88,73,0
CUST-00995,2023-09-22,30,Pro,Education,EU,8,0.771,48,84.4,2,3.8,1,149.71,77,0
CUST-00996,2021-11-27,52,Pro,Retail,LATAM,13,0.824,51,81.4,3,11.8,3,131.61,21,0
CUST-00997,2022-01-18,51,Pro,Education,NA,8,0.767,61,94.3,3,8.3,2,167.02,72,0
CUST-00998,2021-06-13,58,Pro,Retail,EU,24,0.909,78,88.0,1,6.2,0,111.28,92,0
CUST-00999,2021-09-19,55,Starter,Retail,EU,4,0.788,59,64.7,3,9.7,2,39.95,14,0
CUST-01000,2021-02-14,62,Starter,Healthcare,NA,9,0.815,53,79.5,2,3.8,2,57.72,60,0
CUST-01001,2023-09-06,31,Pro,Retail,APAC,6,0.751,33,49.9,1,8.9,1,171.61,75,0
CUST-01002,2023-10-20,29,Enterprise,Education,LATAM,208,0.685,61,69.9,1,9.2,0,2252.35,34,0
CUST-01003,2022-05-21,47,Business,Healthcare,NA,21,0.88,77,41.7,3,9.2,1,501.73,50,0
CUST-01004,2022-12-14,40,Starter,Retail,LATAM,6,0.943,57,88.7,1,7.8,1,33.63,77,0
CUST-01005,2021-10-26,53,Pro,Healthcare,LATAM,19,0.946,77,79.7,1,5.8,1,159.83,58,0
CUST-01006,2021-02-24,62,Pro,Retail,APAC,17,1.0,51,78.5,3,11.0,0,137.73,56,0
CUST-01007,2022-09-11,43,Pro,Retail,EU,18,0.804,51,60.7,3,6.7,1,143.02,61,0
CUST-01008,2021-07-10,57,Business,Retail,LATAM,82,0.635,66,64.5,1,6.5,2,601.41,37,0
CUST-01009,2023-10-15,29,Enterprise,Manufacturing,NA,310,0.648,48,77.8,4,10.0,1,2010.04,30,0
CUST-01010,2021-12-02,52,Starter,Retail,LATAM,7,0.917,69,59.0,2,7.6,3,40.56,72,0
CUST-01011,2023-06-05,34,Pro,Retail,EU,22,0.501,56,75.6,2,10.4,2,138.07,68,0
CUST-01012,2021-11-12,53,Pro,Manufacturing,LATAM,8,1.0,78,68.3,3,14.3,0,124.36,70,0
CUST-01013,2021-06-01,58,Pro,Healthcare,APAC,16,0.662,61,47.6,2,7.4,0,153.57,80,0
CUST-01014,2022-10-21,41,Starter,Services,LATAM,6,0.999,64,100.0,1,7.8,4,40.74,77,0
CUST-01015,2021-08-08,56,Pro,Retail,LATAM,15,0.769,54,98.5,1,4.6,2,151.72,95,0
CUST-01016,2022-04-25,47,Starter,Education,APAC,2,0.818,65,52.0,9,18.0,2,56.38,41,0
CUST-01017,2021-12-18,52,Business,Services,APAC,86,1.0,78,79.8,0,4.2,0,517.15,77,0
CUST-01018,2023-11-25,28,Business,Services,LATAM,60,0.73,72,71.2,2,15.6,1,587.14,65,0
CUST-01019,2022-08-27,43,Starter,Services,NA,3,0.658,61,55.6,4,5.7,6,53.21,38,0
CUST-01020,2023-05-14,35,Enterprise,Retail,APAC,221,0.676,57,61.3,3,14.2,0,2159.23,39,0
CUST-01021,2022-12-08,40,Business,Manufacturing,EU,49,0.63,73,81.1,1,9.1,2,479.89,42,0
CUST-01022,2023-12-29,27,Pro,Healthcare,EU,6,0.731,47,100.0,1,3.8,1,134.84,51,0
CUST-01023,2022-06-12,46,Enterprise,Education,EU,212,0.697,72,71.1,1,12.4,0,2019.33,97,0
CUST-01024,2023-11-02,29,Business,Manufacturing,APAC,77,0.592,54,81.1,4,7.6,2,506.75,81,0
CUST-01025,2023-12-14,27,Starter,Education,NA,9,0.678,61,71.1,5,10.2,0,46.8,41,0
CUST-01026,2024-01-11,27,Pro,Retail,LATAM,8,0.847,55,45.8,5,7.8,1,116.71,45,0
CUST-01027,2023-04-15,36,Pro,Manufacturing,NA,30,0.646,67,72.0,2,7.3,1,179.83,17,0
CUST-01028,2024-03-22,24,Business,Retail,EU,31,0.756,83,70.9,3,8.7,0,402.77,38,0
CUST-01029,2023-06-14,34,Enterprise,Retail,NA,216,0.991,65,100.0,3,10.9,2,2146.93,48,0
CUST-01030,2022-01-10,51,Pro,Healthcare,LATAM,26,0.567,71,85.1,5,17.1,1,150.78,36,0
CUST-01031,2021-07-08,57,Starter,Education,EU,7,1.0,63,86.1,3,7.5,1,45.38,53,0
CUST-01032,2021-09-09,55,Pro,Retail,NA,8,0.679,66,94.1,1,0.2,1,135.63,63,0
CUST-01033,2022-11-20,40,Business,Retail,APAC,66,0.81,66,72.6,3,10.4,2,573.93,71,0
CUST-01034,2021-07-18,57,Pro,Retail,LATAM,7,0.972,69,93.9,4,8.5,2,164.3,46,0
CUST-01035,2021-10-13,54,Starter,Manufacturing,EU,3,0.948,52,77.9,4,14.4,2,52.92,84,0
CUST-01036,2023-01-24,38,Starter,Healthcare,NA,1,0.78,59,90.4,3,8.7,1,49.94,63,0
CUST-01037,2022-02-04,50,Business,Manufacturing,LATAM,34,0.676,70,91.3,2,5.8,2,409.88,72,0
CUST-01038,2023-03-29,36,Starter,Healthcare,NA,10,0.593,63,84.0,1,4.1,1,41.99,49,0
CUST-01039,2024-04-11,24,Pro,Services,LATAM,19,0.694,48,57.7,4,11.5,0,132.84,61,0
CUST-01040,2021-04-16,60,Starter,Education,EU,2,0.993,102,76.5,2,7.0,3,42.29,74,0
CUST-01041,2023-02-09,38,Pro,Manufacturing,EU,11,0.723,40,91.0,0,9.2,1,155.13,90,0
CUST-01042,2023-09-13,31,Starter,Manufacturing,LATAM,8,0.759,61,81.7,5,10.5,3,56.29,62,1
CUST-01043,2021-06-18,58,Starter,Services,NA,3,0.553,55,67.0,4,13.4,4,46.88,62,0
CUST-01044,2023-07-29,32,Business,Retail,APAC,45,0.607,75,64.0,3,5.3,0,606.06,42,0
CUST-01045,2022-09-01,43,Starter,Healthcare,LATAM,4,0.714,50,74.8,3,4.5,3,49.08,76,0
CUST-01046,2023-01-25,38,Starter,Education,APAC,4,0.661,58,66.2,3,10.9,0,48.65,30,0
CUST-01047,2021-03-03,61,Pro,Education,LATAM,5,0.742,50,71.2,2,6.5,2,144.13,48,0
CUST-01048,2022-06-07,46,Starter,Healthcare,LATAM,6,0.488,72,97.0,2,7.0,5,30.27,56,0
CUST-01049,2022-03-17,49,Starter,Manufacturing,NA,3,0.699,48,66.8,2,5.2,2,43.13,36,0
CUST-01050,2021-07-04,57,Pro,Healthcare,LATAM,6,1.0,63,93.1,1,3.9,0,160.34,52,0
CUST-01051,2023-07-05,33,Pro,Retail,APAC,26,0.652,47,74.9,2,9.3,2,143.12,39,0
CUST-01052,2022-08-30,43,Pro,Healthcare,EU,20,0.915,53,59.5,3,8.8,0,150.0,67,0
CUST-01053,2023-11-20,28,Enterprise,Manufacturing,EU,208,0.26,26,41.9,2,5.0,0,2456.24,41,0
CUST-01054,2021-07-11,57,Pro,Healthcare,EU,22,0.66,63,66.6,4,11.9,2,162.49,67,0
CUST-01055,2023-05-27,34,Pro,Education,EU,13,0.493,42,43.5,0,8.4,5,151.73,91,0
CUST-01056,2022-12-27,39,Enterprise,Healthcare,EU,198,0.965,54,100.0,2,7.4,2,2130.08,70,0
CUST-01057,2023-02-21,37,Pro,Education,EU,14,0.912,51,74.9,2,10.2,3,139.22,54,0
CUST-01058,2022-01-07,51,Business,Manufacturing,APAC,25,0.625,72,67.6,1,4.1,1,695.64,64,0
CUST-01059,2023-04-09,36,Pro,Manufacturing,NA,21,0.823,60,98.5,1,8.0,3,182.76,48,0
CUST-01060,2021-10-24,54,Pro,Services,LATAM,21,0.96,64,77.2,3,9.2,2,160.76,61,0
CUST-01061,2023-07-04,33,Enterprise,Retail,NA,347,0.984,55,94.8,1,4.6,2,2237.54,100,0
CUST-01062,2022-06-14,46,Starter,Services,NA,5,0.649,60,66.4,1,11.7,1,54.43,55,0
CUST-01063,2022-07-30,44,Enterprise,Retail,LATAM,314,0.449,41,69.6,1,7.2,3,2089.9,58,0
CUST-01064,2022-11-28,40,Pro,Healthcare,NA,29,0.645,55,89.4,1,5.1,3,169.88,55,0
CUST-01065,2021-04-12,60,Pro,Healthcare,NA,14,0.895,60,71.9,0,5.5,2,116.09,61,0
CUST-01066,2022-03-17,49,Pro,Education,LATAM,16,1.0,45,93.4,1,4.4,0,152.24,78,0
CUST-01067,2021-09-01,55,Starter,Manufacturing,APAC,5,0.702,80,32.8,4,7.0,3,39.91,28,0
CUST-01068,2024-03-02,25,Starter,Healthcare,EU,10,0.619,60,88.1,3,7.7,2,50.76,49,0
CUST-01069,2022-05-22,47,Enterprise,Manufacturing,LATAM,217,1.0,67,74.7,2,6.7,1,1885.44,42,0
CUST-01070,2021-01-08,63,Pro,Education,APAC,7,0.841,64,76.9,2,5.7,0,124.77,89,0
CUST-01071,2021-02-01,62,Business,Retail,APAC,78,0.596,93,71.9,1,9.7,2,573.29,75,0
CUST-01072,2024-01-01,27,Starter,Services,APAC,7,0.692,69,59.1,2,5.8,5,59.01,43,0
CUST-01073,2021-07-08,57,Starter,Education,LATAM,2,0.86,65,58.0,4,7.6,2,50.11,22,0
CUST-01074,2021-01-01,63,Starter,Healthcare,LATAM,5,0.699,47,76.8,4,6.9,5,20.58,60,0
CUST-01075,2021-09-12,55,Starter,Services,NA,9,0.829,53,86.4,2,4.5,3,43.61,60,0
CUST-01076,2021-09-18,55,Pro,Healthcare,EU,12,0.539,30,58.4,1,9.2,1,156.86,96,0
CUST-01077,2021-04-06,60,Enterprise,Retail,EU,385,0.565,48,83.1,0,6.1,4,2205.02,84,0
CUST-01078,2024-04-10,24,Business,Retail,EU,77,0.67,78,86.5,0,7.2,3,519.46,74,0
CUST-01079,2021-03-12,61,Pro,Manufacturing,EU,22,0.738,65,72.0,1,9.1,2,137.35,52,0
CUST-01080,2023-05-24,34,Starter,Services,APAC,2,0.76,65,56.4,2,6.9,1,50.47,54,0
CUST-01081,2023-10-02,30,Pro,Retail,NA,20,0.876,55,73.7,4,13.6,1,133.76,62,0
CUST-01082,2023-02-13,38,Pro,Manufacturing,APAC,8,1.0,72,91.0,1,5.0,3,157.77,75,0
CUST-01083,2021-06-08,58,Business,Retail,APAC,25,0.669,80,72.2,2,5.0,3,469.13,43,0
CUST-01084,2023-05-22,34,Pro,Manufacturing,LATAM,23,0.733,30,71.1,0,6.4,3,143.62,39,0
CUST-01085,2022-01-31,50,Starter,Education,APAC,4,0.603,57,73.1,4,10.3,2,52.08,83,0
CUST-01086,2022-05-05,47,Starter,Services,LATAM,1,0.872,86,100.0,1,7.0,2,49.83,66,0
CUST-01087,2021-10-29,53,Enterprise,Education,LATAM,178,0.95,60,64.9,4,12.4,1,2279.41,66,1
CUST-01088,2023-07-31,32,Business,Retail,APAC,89,0.713,41,67.4,3,9.1,1,572.59,39,0
CUST-01089,2022-11-27,40,Enterprise,Services,NA,243,1.0,55,100.0,2,8.5,1,2729.47,91,0
CUST-01090,2021-07-05,57,Starter,Education,NA,5,0.604,31,75.5,2,11.1,6,53.49,73,0
CUST-01091,2022-05-04,47,Pro,Services,APAC,9,0.934,55,64.5,1,7.3,0,163.42,68,1
CUST-01092,2023-08-11,32,Starter,Services,LATAM,5,0.928,48,73.7,2,8.9,3,56.9,68,0
CUST-01093,2024-01-31,26,Enterprise,Healthcare,LATAM,251,0.576,63,58.9,2,4.2,0,2329.25,58,0
CUST-01094,2024-02-02,26,Starter,Retail,LATAM,8,0.797,68,85.1,1,15.9,3,56.76,65,0
CUST-01095,2021-06-11,58,Business,Education,NA,70,0.371,65,71.3,1,2.6,3,509.59,60,0
CUST-01096,2023-10-27,29,Starter,Manufacturing,LATAM,6,0.834,75,66.0,3,7.5,2,42.13,65,0
CUST-01097,2022-11-11,41,Starter,Manufacturing,LATAM,8,0.545,45,100.0,0,4.1,1,38.02,55,0
CUST-01098,2023-06-07,34,Starter,Services,APAC,1,0.795,60,73.1,4,15.2,3,37.48,33,0
CUST-01099,2022-04-08,48,Pro,Education,LATAM,9,0.893,88,73.0,2,6.2,1,175.94,62,0
CUST-01100,2023-02-21,37,Business,Services,NA,84,0.948,85,63.1,2,8.8,1,607.19,78,0
CUST-01101,2021-11-06,53,Enterprise,Healthcare,LATAM,205,0.914,69,69.5,1,5.2,1,2092.1,79,0
CUST-01102,2022-09-18,43,Pro,Education,NA,7,0.788,49,60.5,1,4.0,2,169.16,86,0
CUST-01103,2021-09-28,54,Pro,Manufacturing,EU,18,0.723,52,74.3,1,8.0,2,162.18,86,0
CUST-01104,2022-04-20,48,Business,Retail,NA,22,0.769,61,65.3,1,4.8,1,289.33,75,0
CUST-01105,2022-05-05,47,Starter,Healthcare,LATAM,8,0.543,71,73.5,5,11.5,0,46.81,47,0
CUST-01106,2023-11-05,29,Business,Services,LATAM,36,0.748,54,64.2,3,10.4,1,578.99,62,0
CUST-01107,2023-01-24,38,Business,Services,LATAM,83,0.736,83,82.7,4,14.7,1,413.12,42,0
CUST-01108,2023-02-16,38,Pro,Services,LATAM,25,0.662,62,80.2,2,4.5,1,156.54,70,0
CUST-01109,2021-12-07,52,Starter,Retail,NA,5,0.449,29,73.6,3,8.4,4,43.17,70,0
CUST-01110,2022-06-06,46,Starter,Education,LATAM,6,0.518,64,77.0,4,9.6,1,43.26,64,0
CUST-01111,2022-07-22,44,Pro,Education,LATAM,25,0.307,41,87.1,4,9.9,4,113.92,49,0
CUST-01112,2023-07-31,32,Enterprise,Healthcare,LATAM,439,0.734,41,59.8,3,15.2,1,2503.27,51,0
CUST-01113,2021-08-11,56,Pro,Services,APAC,18,0.834,64,95.7,0,5.1,1,143.64,61,0
CUST-01114,2021-03-06,61,Pro,Services,NA,23,0.378,36,70.3,2,1.4,5,166.66,44,0
CUST-01115,2022-08-30,43,Pro,Services,NA,30,0.816,57,93.4,2,7.2,0,122.56,47,0
CUST-01116,2023-09-03,31,Business,Services,NA,60,0.762,67,70.0,5,10.7,2,472.64,55,0
CUST-01117,2023-05-31,34,Starter,Retail,NA,7,0.533,40,84.1,3,8.2,4,55.1,-1,0
CUST-01118,2023-08-31,31,Starter,Manufacturing,LATAM,3,0.645,40,50.5,3,7.0,1,58.58,43,0
CUST-01119,2022-04-18,48,Business,Manufacturing,NA,69,0.938,88,68.6,1,3.3,1,471.1,68,0
CUST-01120,2021-10-02,54,Starter,Education,NA,1,0.564,56,61.4,2,13.1,2,43.15,98,0
CUST-01121,2023-03-03,37,Starter,Healthcare,LATAM,9,0.722,60,68.5,4,10.7,4,38.03,52,0
CUST-01122,2021-02-15,62,Pro,Education,LATAM,7,0.832,56,78.7,2,7.2,2,110.04,62,0
CUST-01123,2023-12-11,28,Starter,Retail,APAC,6,0.587,53,64.5,0,10.8,3,60.11,45,0
CUST-01124,2023-05-07,35,Enterprise,Manufacturing,EU,218,0.931,54,61.1,4,7.7,0,1837.39,89,0
CUST-01125,2022-08-28,43,Business,Education,LATAM,66,0.841,66,63.4,4,11.4,0,475.67,41,1
CUST-01126,2021-08-28,55,Enterprise,Education,APAC,278,0.742,78,54.6,0,2.4,3,2499.1,100,0
CUST-01127,2021-10-28,53,Enterprise,Services,LATAM,360,1.0,76,78.7,2,9.6,3,1811.64,53,0
CUST-01128,2024-04-10,24,Starter,Services,LATAM,1,0.862,54,80.5,1,3.8,2,30.6,82,0
CUST-01129,2021-01-18,63,Pro,Education,LATAM,19,0.527,33,75.4,2,8.9,0,146.83,51,1
CUST-01130,2021-01-12,63,Business,Manufacturing,APAC,100,0.722,51,79.7,1,11.5,1,536.26,51,0
CUST-01131,2022-02-21,50,Starter,Education,LATAM,8,1.0,57,100.0,2,7.9,5,35.23,84,0
CUST-01132,2021-10-03,54,Enterprise,Services,EU,254,0.633,55,79.2,4,4.4,1,2225.25,73,0
CUST-01133,2023-03-24,36,Starter,Healthcare,EU,6,0.72,58,80.7,4,10.0,1,34.58,48,0
CUST-01134,2021-02-20,62,Pro,Manufacturing,NA,11,0.965,66,89.9,1,7.8,1,151.75,68,0
CUST-01135,2023-08-01,32,Business,Services,LATAM,89,0.878,80,84.9,3,11.1,3,508.75,52,0
CUST-01136,2023-07-29,32,Enterprise,Services,LATAM,343,0.899,50,71.7,4,13.6,2,2191.56,61,0
CUST-01137,2021-10-03,54,Pro,Manufacturing,EU,18,0.891,80,81.2,2,11.5,1,131.83,43,0
CUST-01138,2022-11-26,40,Pro,Services,NA,9,0.784,56,100.0,0,5.2,1,165.04,17,0
CUST-01139,2023-03-18,37,Starter,Education,NA,5,0.591,56,72.2,1,5.0,1,42.91,23,0
CUST-01140,2023-10-16,29,Pro,Retail,LATAM,9,0.845,52,55.9,3,6.0,1,196.02,54,0
CUST-01141,2023-05-30,34,Business,Education,EU,74,0.72,75,85.0,2,6.4,0,504.32,38,0
CUST-01142,2024-03-01,25,Pro,Retail,EU,24,0.708,81,92.4,0,6.7,0,157.13,61,0
CUST-01143,2021-05-20,59,Business,Education,NA,47,1.0,68,87.8,1,3.2,0,538.63,60,0
CUST-01144,2023-01-03,39,Starter,Services,NA,9,0.653,41,36.9,5,8.7,5,53.71,34,0
CUST-01145,2023-07-17,32,Starter,Services,LATAM,7,0.966,54,100.0,0,6.9,4,46.13,59,0
CUST-01146,2021-10-06,54,Enterprise,Retail,LATAM,402,0.819,56,83.5,1,5.0,1,2035.36,81,0
CUST-01147,2021-09-20,55,Starter,Services,LATAM,7,0.686,49,56.4,7,14.1,5,49.08,46,0
CUST-01148,2021-04-22,60,Pro,Services,EU,30,0.507,38,83.5,3,6.8,3,174.14,76,0
CUST-01149,2024-03-28,24,Pro,Retail,LATAM,19,1.0,64,50.1,3,9.5,1,138.33,65,0
CUST-01150,2023-11-06,29,Enterprise,Education,LATAM,225,0.779,77,80.6,1,4.7,3,2172.73,28,0
CUST-01151,2021-05-26,59,Starter,Healthcare,LATAM,8,0.369,44,58.5,1,1.8,4,45.0,31,0
CUST-01152,2021-10-22,54,Starter,Retail,LATAM,8,0.858,60,96.1,4,12.3,2,53.32,58,0
CUST-01153,2022-07-04,45,Business,Education,NA,57,0.772,77,77.3,3,7.1,1,254.84,61,0
CUST-01154,2023-12-09,28,Business,Services,EU,81,0.64,77,61.7,1,6.0,0,422.76,48,0
CUST-01155,2023-09-18,30,Pro,Retail,NA,7,0.92,79,97.7,2,6.0,2,149.34,49,0
CUST-01156,2023-11-20,28,Pro,Healthcare,NA,10,0.398,50,30.5,1,8.0,2,140.06,40,0
CUST-01157,2023-09-21,30,Pro,Healthcare,NA,21,0.673,55,75.8,4,10.7,0,187.42,48,0
CUST-01158,2023-01-24,38,Enterprise,Education,NA,289,0.735,45,51.1,4,11.3,1,2038.63,51,0
CUST-01159,2021-12-16,52,Business,Education,APAC,83,0.908,86,70.8,3,7.4,0,521.07,40,0
CUST-01160,2022-12-26,39,Enterprise,Healthcare,APAC,454,1.0,55,74.4,4,9.8,4,2125.99,64,0
CUST-01161,2022-08-16,44,Enterprise,Education,APAC,431,0.743,47,91.5,1,7.6,1,1998.24,66,0
CUST-01162,2024-02-15,25,Pro,Retail,APAC,10,0.849,63,100.0,3,12.7,0,163.01,56,0
CUST-01163,2022-06-23,45,Pro,Retail,APAC,6,1.0,83,48.8,5,11.8,1,157.03,45,0
CUST-01164,2023-06-27,33,Business,Retail,NA,29,0.781,82,85.6,1,4.1,3,494.24,75,0
CUST-01165,2021-07-28,56,Business,Manufacturing,NA,31,0.85,75,100.0,2,8.4,1,445.4,85,0
CUST-01166,2023-03-31,36,Business,Manufacturing,EU,37,0.594,56,62.2,2,7.3,1,546.45,46,0
CUST-01167,2022-06-29,45,Starter,Services,LATAM,7,1.0,83,76.0,1,1.6,0,36.58,58,0
CUST-01168,2022-06-07,46,Enterprise,Manufacturing,LATAM,391,0.673,55,76.7,2,3.1,1,2569.3,65,0
CUST-01169,2023-06-25,33,Business,Healthcare,APAC,30,0.82,71,90.0,2,7.5,0,510.0,40,0
CUST-01170,2022-08-04,44,Business,Services,NA,59,0.816,81,82.3,4,9.9,3,483.8,32,0
CUST-01171,2021-03-12,61,Pro,Healthcare,LATAM,19,0.793,53,66.4,4,9.2,3,122.62,42,0
CUST-01172,2022-04-12,48,Pro,Services,NA,19,0.715,47,67.4,0,7.7,0,128.36,69,0
CUST-01173,2024-03-01,25,Business,Manufacturing,LATAM,33,0.816,67,94.7,3,6.5,1,569.41,42,0
CUST-01174,2024-02-10,26,Business,Manufacturing,LATAM,98,1.0,72,73.9,1,3.1,3,527.37,69,0
CUST-01175,2023-01-08,39,Starter,Manufacturing,NA,8,1.0,51,46.8,5,8.9,1,53.36,21,0
CUST-01176,2023-02-05,38,Pro,Services,NA,20,0.754,43,53.8,2,6.2,2,141.8,70,0
CUST-01177,2021-11-12,53,Business,Services,NA,31,0.713,83,68.2,1,6.5,1,422.14,86,0
CUST-01178,2023-07-26,32,Enterprise,Retail,LATAM,275,0.659,63,95.1,2,5.7,3,1875.4,39,0
CUST-01179,2022-12-21,39,Starter,Healthcare,NA,7,1.0,55,60.2,4,4.5,4,43.34,68,0
CUST-01180,2021-02-14,62,Starter,Retail,LATAM,4,0.729,68,90.2,5,4.6,2,37.64,45,0
CUST-01181,2024-02-14,25,Pro,Services,NA,28,0.947,67,98.5,3,9.1,2,134.03,63,0
CUST-01182,2023-10-20,29,Starter,Retail,EU,2,0.814,56,78.3,3,6.0,4,53.32,53,0
CUST-01183,2021-04-08,60,Starter,Services,LATAM,4,1.0,50,42.3,3,3.8,3,39.25,58,0
CUST-01184,2022-05-17,47,Pro,Healthcare,APAC,18,0.743,61,60.0,1,8.2,0,134.8,46,0
CUST-01185,2023-06-11,34,Pro,Education,EU,26,0.614,76,61.9,2,11.6,1,165.07,35,0
CUST-01186,2023-06-04,34,Pro,Healthcare,LATAM,26,1.0,65,96.5,7,13.0,0,175.09,71,0
CUST-01187,2021-07-20,57,Pro,Education,NA,28,0.915,74,74.4,1,7.3,0,152.3,36,0
CUST-01188,2021-02-18,62,Enterprise,Education,LATAM,281,0.848,58,69.4,1,7.3,1,2669.21,64,0
CUST-01189,2024-03-27,24,Pro,Retail,LATAM,17,1.0,76,90.8,0,0.2,1,176.63,71,0
CUST-01190,2023-12-09,28,Business,Retail,APAC,60,0.857,74,57.6,2,9.9,4,406.74,61,0
CUST-01191,2023-06-06,34,Starter,Education,EU,1,0.945,35,78.5,3,11.9,1,51.71,73,0
CUST-01192,2023-03-03,37,Business,Retail,EU,70,0.817,66,65.5,2,12.3,0,560.97,54,0
CUST-01193,2023-04-04,36,Business,Manufacturing,EU,93,0.915,79,100.0,5,9.9,1,540.24,66,0
CUST-01194,2022-07-04,45,Starter,Healthcare,APAC,4,0.789,72,65.4,1,3.8,1,48.01,98,0
CUST-01195,2023-04-02,36,Business,Education,APAC,34,0.731,70,100.0,2,11.1,0,448.5,55,0
CUST-01196,2021-12-31,51,Business,Manufacturing,LATAM,75,0.749,73,58.4,2,8.9,1,489.03,22,0
CUST-01197,2021-04-11,60,Pro,Education,LATAM,17,0.721,50,83.6,0,7.7,1,133.48,61,0
CUST-01198,2022-01-09,51,Business,Services,NA,89,0.82,93,87.6,1,5.0,2,488.7,59,0
CUST-01199,2021-12-19,52,Starter,Healthcare,LATAM,1,0.642,72,71.9,3,9.5,2,47.57,59,0
CUST-01200,2021-12-31,51,Pro,Healthcare,NA,13,0.845,52,79.6,2,5.1,2,152.78,25,0
CUST-01201,2022-07-20,45,Enterprise,Retail,LATAM,114,0.84,42,96.1,0,5.5,0,2182.78,73,0
CUST-01202,2021-06-07,58,Starter,Education,EU,2,0.741,36,76.5,4,9.0,5,46.53,45,0
CUST-01203,2022-05-05,47,Starter,Education,LATAM,4,0.743,65,67.7,4,15.8,4,43.68,67,0
CUST-01204,2022-07-11,45,Starter,Services,EU,5,0.625,55,64.1,1,8.0,2,65.83,48,0
CUST-01205,2021-08-14,56,Enterprise,Manufacturing,NA,106,0.738,48,67.6,4,4.5,1,1901.29,68,0
CUST-01206,2022-06-29,45,Starter,Services,LATAM,5,0.459,52,61.6,3,8.8,5,58.23,20,0
CUST-01207,2023-03-21,36,Starter,Services,APAC,9,0.692,41,65.8,4,10.8,2,58.34,51,0
CUST-01208,2022-05-10,47,Business,Retail,NA,55,0.632,79,73.1,2,6.5,0,439.14,37,0
CUST-01209,2021-01-03,63,Business,Services,EU,24,0.795,69,58.2,1,3.8,2,445.69,54,0
CUST-01210,2023-04-24,35,Pro,Services,APAC,29,0.673,42,60.3,1,8.3,0,150.11,100,0
CUST-01211,2022-11-26,40,Enterprise,Healthcare,LATAM,180,0.472,45,79.6,2,5.3,4,2114.63,33,0
CUST-01212,2022-05-19,47,Starter,Manufacturing,LATAM,10,1.0,60,44.2,4,11.3,1,51.94,53,0
CUST-01213,2021-01-28,62,Pro,Services,LATAM,19,0.745,62,93.3,2,5.1,2,158.39,38,0
CUST-01214,2021-04-17,60,Pro,Retail,LATAM,23,0.997,79,77.0,1,5.3,1,145.13,63,0
CUST-01215,2021-04-06,60,Starter,Manufacturing,APAC,7,0.631,67,99.5,1,9.0,3,52.77,55,0
CUST-01216,2023-10-20,29,Enterprise,Services,APAC,385,1.0,67,100.0,2,8.9,3,1962.71,53,0
CUST-01217,2022-01-06,51,Pro,Services,LATAM,8,0.607,51,63.8,3,8.9,3,181.67,80,0
CUST-01218,2022-05-26,46,Starter,Manufacturing,EU,2,0.736,50,59.2,7,13.1,6,38.22,64,0
CUST-01219,2023-04-16,36,Starter,Services,APAC,7,0.546,30,93.3,2,7.9,2,49.26,35,0
CUST-01220,2023-02-26,37,Starter,Healthcare,LATAM,1,1.0,65,100.0,1,4.6,2,58.15,84,0
CUST-01221,2021-03-19,61,Enterprise,Manufacturing,LATAM,365,0.743,47,89.9,2,3.9,3,1636.24,50,0
CUST-01222,2024-01-21,26,Starter,Services,APAC,2,0.834,75,90.2,4,11.3,1,45.69,33,0
CUST-01223,2021-11-15,53,Enterprise,Manufacturing,EU,252,0.848,58,67.1,0,9.3,0,2258.84,55,0
