date,store_id,region,product_category,day_of_week,month,holiday_flag,promo_flag,discount_pct,ad_spend,web_traffic,competitor_price_index,inventory_level,avg_temp_c,unit_price,units_sold,revenue,profit
2023-10-02,6,East,Personal Care,0,10,0,0,0.05,702.61,6730,1.117,1046,12.4,13.2,122,1531.87,498.66
2024-12-16,19,West,Beverages,0,12,0,0,0.185,428.99,3997,1.005,1389,2.3,14.01,83,942.29,332.86
2024-03-08,4,North,Beverages,4,3,0,1,0.154,976.75,6075,0.995,1154,26.6,15.52,137,1802.79,725.63
2023-12-01,19,North,Snacks,4,12,0,0,0.114,352.14,4628,0.943,1139,21.7,14.7,89,1157.6,344.45
2024-02-01,1,East,Snacks,3,2,0,0,0.046,572.26,3888,1.054,1350,21.3,13.05,62,769.17,262.06
2024-07-26,1,East,Snacks,4,7,1,1,0.293,898.26,6801,0.879,1444,7.4,16.08,112,1276.97,284.42
2023-07-05,2,North,Cleaning,2,7,0,0,0.189,279.03,1836,0.894,1260,15.5,13.03,61,641.52,211.71
2024-04-09,16,North,Snacks,1,4,0,0,0.118,484.21,3544,0.963,1282,33.7,14.1,116,1437.73,416.51
2024-09-29,6,East,Beverages,6,9,0,0,0.051,451.18,4798,1.105,1499,12.6,13.84,134,1763.74,578.49
2024-02-22,10,North,Snacks,3,2,0,1,0.292,563.49,6304,1.042,1383,13.5,14.71,117,1220.77,338.55
2023-11-22,10,North,Cleaning,2,11,0,0,0.098,507.28,3326,0.973,965,25.3,12.92,25,293.87,62.71
2023-04-16,16,East,Personal Care,6,4,0,0,0.054,473.41,3119,0.973,985,18.5,11.27,75,794.84,254.82
2023-07-01,7,East,Cleaning,5,7,0,0,0.014,438.39,4326,0.934,1264,16.5,12.53,113,1389.98,417.14
2024-11-21,1,East,Dairy,3,11,0,1,0.161,689.03,4706,0.984,1064,4.8,15.91,126,1680.09,374.48
2024-01-31,8,West,Cleaning,2,1,0,1,0.113,685.6,5015,1.0,1443,11.8,8.71,116,895.5,297.52
2023-08-08,6,South,Cleaning,1,8,0,0,0.083,391.17,4462,1.039,1703,11.3,12.27,76,852.13,258.65
2023-11-02,15,East,Snacks,3,11,0,0,0.165,472.37,3427,1.024,1280,14.9,15.17,54,682.27,221.65
2024-02-26,16,South,Dairy,0,2,0,1,0.177,596.97,3222,0.966,1182,29.7,15.81,94,1227.9,387.77
2024-01-28,2,South,Cleaning,6,1,0,0,0.141,875.09,3954,1.012,1382,15.7,13.12,88,992.2,304.94
2024-05-25,16,East,Snacks,5,5,0,0,0.077,224.51,3182,0.966,1051,18.9,13.74,122,1545.64,736.14
2023-07-07,2,West,Cleaning,4,7,0,0,0.124,356.44,1892,1.016,1445,20.9,10.54,57,523.38,175.61
2024-04-18,13,East,Dairy,3,4,0,0,0.235,369.08,3340,0.936,1109,29.0,12.48,74,709.87,204.75
2023-11-20,8,North,Dairy,0,11,0,0,0.099,776.48,3577,1.018,925,12.5,16.53,87,1288.53,476.82
2024-11-17,7,East,Beverages,6,11,0,0,0.143,238.78,4692,1.003,688,12.7,15.48,99,1308.69,417.94
2023-04-26,10,West,Cleaning,2,4,0,0,0.026,518.15,6003,1.017,1006,25.3,13.64,112,1491.89,511.77
2023-04-19,7,West,Personal Care,2,4,0,0,0.211,489.74,3017,1.007,1857,26.6,12.48,50,495.47,153.84
2023-12-04,16,East,Beverages,0,12,0,1,0.171,753.38,5691,0.899,1540,12.9,15.63,103,1338.32,387.68
2024-01-07,20,South,Snacks,6,1,0,0,0.183,647.81,3579,0.921,1493,24.4,12.1,119,1174.9,354.63
2024-05-19,17,West,Beverages,6,5,0,0,0.113,644.53,4155,0.978,883,38.3,13.28,82,969.34,296.4
2023-10-22,9,West,Beverages,6,10,0,1,0.237,627.85,6707,0.889,1101,11.1,14.68,146,1638.07,489.03
2024-10-29,11,East,Personal Care,1,10,0,0,0.16,481.04,3523,0.96,928,10.0,14.43,31,376.5,100.76
2023-12-13,9,East,Dairy,2,12,0,1,0.173,401.74,4148,0.958,701,15.5,17.35,74,1058.95,457.34
2023-04-05,16,West,Snacks,2,4,0,0,0.186,465.85,3049,1.039,995,22.1,13.86,99,1113.73,407.0
2023-03-29,12,North,Snacks,2,3,0,1,0.154,572.96,5950,0.989,1330,29.5,12.99,123,1348.71,588.35
2024-12-11,10,North,Personal Care,2,12,0,0,0.167,420.18,824,1.03,1472,16.6,12.22,19,192.63,33.25
2023-04-08,9,East,Snacks,5,4,0,0,0.097,180.34,2643,1.011,1086,23.5,13.24,95,1135.44,366.16
2024-11-22,8,East,Cleaning,4,11,0,0,0.141,514.78,4003,0.958,937,16.5,15.11,73,945.71,273.66
2023-07-22,12,East,Snacks,5,7,0,0,0.092,178.55,2441,1.004,1320,18.1,15.26,75,1037.94,354.75
2023-03-10,14,North,Beverages,4,3,0,0,0.123,473.73,4698,1.026,1353,19.1,16.06,102,1438.8,439.21
2023-08-11,9,South,Cleaning,4,8,0,1,0.136,503.76,5793,1.046,1070,16.1,11.67,99,993.75,415.66
2024-03-24,17,East,Beverages,6,3,0,1,0.215,564.06,3621,0.96,1352,26.4,14.5,104,1186.16,412.0
2023-11-09,17,East,Cleaning,3,11,0,0,0.123,634.76,6288,0.907,1302,16.8,12.98,136,1548.43,647.17
2024-07-27,9,North,Snacks,5,7,0,1,0.168,794.07,4301,0.892,1420,23.0,13.49,107,1196.83,412.71
2024-03-22,19,West,Cleaning,4,3,0,1,0.197,883.87,7011,0.955,1101,24.3,11.59,105,977.43,221.72
2023-10-20,4,North,Cleaning,4,10,1,1,0.208,1069.56,6544,0.851,1014,7.2,11.06,99,868.59,197.02
2024-04-08,19,South,Cleaning,0,4,0,1,0.163,576.35,4476,1.069,961,26.0,11.37,126,1201.2,370.57
2024-12-10,6,North,Beverages,1,12,0,1,0.192,939.84,5651,1.002,869,16.2,14.57,93,1090.34,349.04
2023-10-28,12,North,Cleaning,5,10,0,0,0.06,215.52,3116,0.973,1161,12.9,10.85,69,701.1,284.01
2023-04-23,6,North,Personal Care,6,4,1,1,0.341,939.38,6206,0.879,1182,27.8,13.9,105,962.09,281.45
2023-10-26,9,East,Snacks,3,10,0,1,0.264,621.07,4235,1.006,1083,9.5,14.6,61,656.38,163.29
2024-09-05,7,West,Snacks,3,9,0,0,0.136,301.15,3193,0.93,1420,17.1,13.95,56,669.22,216.5
2023-06-08,15,East,Cleaning,3,6,0,0,0.19,548.32,3451,0.922,1216,18.0,10.84,73,644.86,252.31
2024-11-23,2,South,Beverages,5,11,0,0,0.001,601.19,3210,0.981,751,25.9,14.65,90,1319.04,446.24
2024-03-05,17,South,Cleaning,1,3,0,1,0.047,846.44,5004,1.014,1107,29.5,11.29,120,1292.76,547.21
2024-03-15,19,South,Cleaning,4,3,0,0,0.096,484.38,2918,1.027,1389,18.2,12.07,110,1197.88,368.28
2023-08-20,12,West,Beverages,6,8,0,1,0.117,721.11,4985,1.05,1041,15.1,16.04,124,1757.92,671.23
2024-11-02,11,South,Dairy,5,11,0,1,0.186,784.3,5942,1.026,688,15.7,13.25,85,917.68,342.1
2023-01-27,14,West,Dairy,4,1,0,1,0.212,748.6,5554,0.967,1291,15.9,18.04,90,1282.97,375.17
2023-08-07,4,East,Snacks,0,8,0,0,0.175,536.62,5887,1.027,819,5.0,14.1,94,1094.87,342.5
2023-11-02,15,East,Personal Care,3,11,0,1,0.132,732.64,3409,0.954,1379,4.8,14.08,75,921.23,280.75
2023-12-15,5,North,Beverages,4,12,0,1,0.224,834.85,6127,0.873,1223,17.3,13.45,128,1336.09,294.51
2023-12-13,14,South,Snacks,2,12,0,0,0.121,189.65,3075,0.956,1315,3.5,15.8,83,1148.68,384.86
2023-04-18,7,North,Personal Care,1,4,0,1,0.221,679.0,5971,0.924,1063,17.3,13.32,133,1381.39,515.15
2023-06-14,15,North,Beverages,2,6,0,0,0.089,228.58,3831,0.966,925,25.2,13.95,97,1229.7,417.08
2023-03-11,16,West,Cleaning,5,3,0,0,0.203,494.27,3834,0.921,1183,23.6,11.19,47,421.45,126.64
2024-02-22,5,South,Beverages,3,2,0,0,0.114,712.71,4794,0.968,1173,17.8,14.12,140,1756.43,499.18
2023-09-14,13,West,Dairy,3,9,1,0,0.226,494.15,3313,0.994,1005,8.1,15.59,91,1098.98,362.64
2024-02-18,10,North,Beverages,6,2,0,0,0.073,470.36,4463,1.088,1598,13.2,14.74,118,1607.22,542.58
2024-03-06,6,East,Cleaning,2,3,0,0,0.165,571.04,2522,0.893,1115,27.8,11.94,61,606.18,228.38
2024-05-27,12,East,Cleaning,0,5,0,0,0.116,119.16,3557,0.927,413,20.1,11.0,72,701.03,254.71
2024-02-04,20,South,Personal Care,6,2,0,0,0.1,366.46,3579,0.955,1260,18.8,12.42,79,886.74,310.14
2024-04-18,1,East,Personal Care,3,4,0,0,0.158,508.32,3587,1.019,1234,28.1,12.85,41,442.87,150.31
2024-03-04,20,North,Cleaning,0,3,0,0,0.102,30.0,2381,0.984,1240,23.4,12.64,64,731.21,283.56
2024-04-21,18,West,Cleaning,6,4,1,1,0.04,663.71,5048,0.974,1186,21.8,12.93,128,1592.96,517.52
2024-03-26,11,East,Dairy,1,3,0,1,0.016,876.14,6996,1.052,1059,13.0,16.12,173,2736.64,970.43
2023-08-19,13,East,Personal Care,5,8,0,0,0.196,610.48,7242,1.019,1403,16.2,13.5,87,947.96,378.32
2023-06-29,8,East,Cleaning,3,6,0,1,0.274,759.89,6578,0.951,949,22.5,12.54,102,930.54,305.52
2024-07-28,3,South,Personal Care,6,7,0,0,0.233,591.15,3765,0.921,1506,14.9,13.26,79,804.87,277.39
2023-09-08,12,East,Snacks,4,9,0,1,0.199,734.42,5970,0.984,1165,4.8,11.76,116,1097.06,347.51
2024-02-05,17,West,Dairy,0,2,0,0,0.042,538.86,4723,0.998,1218,22.1,14.7,102,1439.59,497.78
2023-05-24,5,North,Cleaning,2,5,1,1,0.175,769.5,4676,0.964,1175,27.8,11.47,99,937.3,313.9
2023-11-11,15,North,Beverages,5,11,0,1,0.201,718.53,4221,0.944,1512,11.7,13.05,110,1145.0,403.42
2024-01-22,15,East,Beverages,0,1,0,1,0.14,598.82,4940,1.031,1365,27.8,13.71,134,1575.72,545.57
2024-04-01,16,West,Personal Care,0,4,0,0,0.219,652.16,5183,0.978,1133,30.2,13.69,106,1133.17,323.87
2024-01-20,7,South,Snacks,5,1,0,0,0.254,693.45,3130,1.008,1086,17.4,12.61,71,671.28,190.26
2023-09-21,8,East,Beverages,3,9,0,0,0.149,670.79,3864,1.05,1178,15.5,13.5,90,1040.31,267.63
2024-12-03,9,West,Snacks,1,12,0,1,0.199,634.7,5619,0.993,878,14.3,16.37,96,1259.68,356.53
2024-01-10,18,South,Snacks,2,1,0,1,0.122,547.4,4880,0.964,859,18.3,11.96,105,1099.45,291.72
2024-08-13,19,South,Dairy,1,8,0,1,0.293,904.32,7188,0.999,673,21.8,14.74,84,872.74,199.57
2024-06-21,9,West,Personal Care,4,6,0,0,0.125,537.03,2841,1.012,1169,16.6,11.87,72,745.85,182.17
2024-02-12,20,East,Personal Care,0,2,0,0,0.103,502.57,6125,1.125,1434,22.1,12.45,109,1219.73,493.62
2024-10-09,12,West,Cleaning,2,10,0,0,0.149,348.62,2162,0.998,993,17.1,11.72,43,424.2,119.58
2023-04-04,8,South,Cleaning,1,4,0,0,0.085,518.11,2228,1.034,1634,27.9,10.62,73,708.86,184.74
2024-11-03,1,West,Snacks,6,11,0,0,0.129,276.36,3276,1.002,1243,8.9,15.0,82,1071.19,310.01
2024-09-12,13,West,Personal Care,3,9,1,0,0.033,671.45,3493,1.007,1350,0.8,15.39,110,1634.35,630.32
2024-01-03,13,East,Beverages,2,1,0,1,0.265,920.62,5927,0.941,824,4.4,15.68,116,1334.28,389.52
2024-06-19,20,North,Beverages,2,6,0,0,0.114,710.97,4567,1.006,1166,34.5,15.93,91,1289.53,428.3
2024-01-15,15,East,Personal Care,0,1,0,0,0.19,563.36,4014,0.999,1738,19.9,11.57,73,680.33,150.63
2023-07-16,1,South,Personal Care,6,7,0,0,0.108,228.88,2428,1.051,1814,14.5,13.16,101,1182.62,513.12
2024-08-06,12,North,Snacks,1,8,0,1,0.192,731.57,5784,0.987,1471,16.1,14.85,90,1077.75,392.47
2023-06-29,15,West,Cleaning,3,6,0,1,0.127,1042.35,6041,0.965,927,16.3,13.22,122,1402.17,576.38
2023-08-18,10,West,Dairy,4,8,0,0,0.166,311.02,4426,0.962,982,12.0,17.45,98,1431.66,508.8
2024-01-15,9,South,Snacks,0,1,0,0,0.067,440.53,3659,0.937,1019,12.4,15.7,54,794.84,176.83
2024-09-03,17,East,Snacks,1,9,0,0,0.091,676.16,3660,1.08,1503,2.6,15.46,99,1387.0,476.04
2023-10-08,13,South,Beverages,6,10,0,0,0.12,548.74,2627,0.963,1432,-2.0,18.19,100,1600.22,556.1
2023-12-27,14,North,Dairy,2,12,0,0,0.127,846.83,4886,1.037,1384,4.4,15.13,92,1218.26,361.67
2023-01-31,10,South,Snacks,1,1,1,0,0.018,452.74,2716,1.029,1164,24.1,13.8,92,1240.76,442.48
2023-03-26,6,South,Dairy,6,3,0,1,0.186,541.64,3610,0.989,1534,19.0,15.25,92,1146.54,371.37
2023-02-10,11,West,Beverages,4,2,0,0,0.168,645.86,4912,0.972,794,25.2,13.22,103,1131.95,356.27
2023-02-22,20,East,Personal Care,2,2,0,1,0.177,508.66,3126,0.936,1221,27.7,13.59,73,816.24,303.99
2024-09-26,13,West,Dairy,3,9,0,0,0.107,418.52,5027,0.945,1018,11.2,12.58,77,860.32,297.49
2024-09-06,15,North,Personal Care,4,9,0,1,0.21,689.5,5412,1.054,923,9.3,12.76,84,847.43,235.43
2024-08-22,3,South,Beverages,3,8,0,1,0.192,865.76,5758,0.978,976,14.8,14.34,149,1719.54,504.33
2023-02-10,20,North,Dairy,4,2,0,1,0.138,798.28,4664,1.042,1086,19.5,16.33,91,1280.71,339.66
2023-02-26,5,West,Personal Care,6,2,0,0,0.118,523.13,4757,1.06,1794,29.2,15.06,56,737.15,225.9
2023-07-24,20,North,Snacks,0,7,0,0,0.18,385.61,3654,0.955,1707,29.3,12.85,102,1070.36,356.85
2024-02-17,9,South,Beverages,5,2,0,1,0.137,894.4,5266,1.007,1443,30.7,17.41,141,2111.23,651.52
2023-09-01,19,East,Snacks,4,9,0,1,0.178,1344.13,7412,0.978,1238,-1.8,14.41,137,1620.33,556.38
2023-12-22,18,West,Snacks,4,12,0,0,0.037,560.61,2667,0.953,1237,11.4,14.54,86,1201.3,449.83
2023-05-07,16,South,Snacks,6,5,0,0,0.176,465.95,2426,0.967,1479,25.0,11.94,91,898.21,309.65
2024-06-17,19,South,Snacks,0,6,0,0,0.114,242.34,2219,1.021,969,24.8,13.33,70,829.76,348.82
2023-08-18,13,West,Snacks,4,8,0,1,0.149,598.0,5309,0.958,1059,3.6,15.67,118,1579.57,520.26
2023-02-18,17,South,Cleaning,5,2,1,1,0.206,785.81,5554,0.952,1391,11.5,12.24,94,911.6,235.73
2024-06-26,4,North,Beverages,2,6,0,0,0.048,364.46,4537,0.999,1110,29.8,14.65,104,1455.62,575.66
2024-10-21,2,East,Snacks,0,10,0,0,0.058,447.43,3014,1.111,1191,6.6,14.52,43,584.33,173.54
2023-01-11,11,South,Cleaning,2,1,1,0,0.032,854.48,5581,0.92,1122,9.1,9.98,135,1306.78,469.33
2023-11-15,17,South,Beverages,2,11,0,0,0.056,649.55,4346,1.031,1041,4.4,14.36,105,1427.16,562.9
2024-08-26,16,North,Snacks,0,8,0,0,0.201,424.59,2925,0.957,1346,16.3,16.17,81,1051.98,257.66
2024-05-30,11,South,Beverages,3,5,0,1,0.156,506.68,5067,0.949,1203,20.0,16.02,138,1867.94,762.89
2024-09-17,11,South,Beverages,1,9,0,0,0.148,663.98,4433,0.969,913,12.5,14.32,111,1350.17,546.31
2023-10-31,13,South,Dairy,1,10,0,0,0.07,442.15,3260,1.036,1625,4.1,17.19,81,1287.47,440.05
2023-09-29,18,West,Beverages,4,9,0,0,0.166,173.76,3059,1.015,993,0.6,12.74,80,853.54,298.99
2024-06-01,17,South,Snacks,5,6,0,0,0.058,563.99,4075,1.015,1210,30.5,12.84,94,1141.33,350.51
2023-04-23,3,East,Personal Care,6,4,0,0,0.122,614.11,4204,1.044,1260,28.4,16.11,71,997.58,230.13
2023-06-24,12,East,Personal Care,5,6,0,0,0.123,61.85,2314,1.053,1129,20.0,14.31,58,728.45,300.17
2024-03-14,8,North,Beverages,3,3,0,0,0.26,318.07,2280,0.996,944,21.8,14.1,61,636.98,235.03
2024-05-02,16,North,Snacks,3,5,0,1,0.238,682.33,5314,0.933,960,33.7,14.12,138,1487.45,391.0
2023-03-29,11,East,Dairy,2,3,0,0,0.084,567.52,3480,1.024,927,28.5,13.87,100,1274.7,379.13
2024-01-07,20,East,Personal Care,6,1,0,0,0.161,367.48,2684,1.005,1703,24.9,13.89,51,596.7,173.48
2023-09-24,9,East,Cleaning,6,9,0,0,0.248,316.86,3234,0.917,1082,7.6,12.28,45,419.63,146.49
2024-01-02,14,North,Beverages,1,1,0,1,0.102,816.35,6310,0.916,1409,18.3,14.53,140,1829.5,526.91
2024-11-30,3,South,Beverages,5,11,0,0,0.069,375.07,3792,0.901,598,13.5,12.88,95,1140.62,357.62
2023-02-25,19,North,Snacks,5,2,1,1,0.186,906.73,5442,0.977,1017,18.7,14.57,139,1651.35,539.33
2024-12-27,4,East,Personal Care,4,12,0,1,0.175,522.16,4252,0.991,1744,13.4,12.76,86,904.89,328.55
2023-11-25,8,West,Personal Care,5,11,0,1,0.18,483.63,5223,0.916,875,7.6,12.12,59,584.56,180.32
2024-07-17,17,South,Beverages,2,7,0,0,0.042,570.84,2055,1.062,1059,20.4,16.27,58,904.97,223.63
2023-11-06,20,West,Dairy,0,11,0,1,0.284,740.4,6139,0.957,874,3.1,18.04,86,1116.09,425.93
2023-08-16,10,South,Beverages,2,8,0,0,0.035,597.59,2606,1.079,473,17.4,17.22,103,1716.57,673.13
2024-07-16,10,West,Cleaning,1,7,0,0,0.108,364.79,2320,1.012,882,19.9,12.91,49,560.63,201.45
2024-05-16,1,North,Personal Care,3,5,0,0,0.183,322.78,3006,0.921,1285,23.7,13.13,86,918.22,341.96
2023-04-16,20,West,Snacks,6,4,0,0,0.118,667.72,6456,1.013,1077,28.7,14.1,122,1521.42,525.92
2024-05-29,1,West,Beverages,2,5,0,0,0.061,206.33,4629,1.038,713,22.7,15.07,128,1811.96,585.19
2024-07-03,1,West,Dairy,2,7,0,0,0.039,650.23,5087,0.983,640,14.0,14.41,121,1673.53,545.31
2023-10-11,10,South,Snacks,2,10,0,0,0.106,661.28,4805,0.921,828,13.3,16.05,118,1697.78,587.09
2024-11-06,1,East,Cleaning,2,11,0,0,0.075,587.61,2587,1.006,1258,14.6,9.15,44,374.88,90.25
2024-04-12,4,West,Snacks,4,4,0,0,0.132,339.95,3661,0.937,1563,23.0,13.79,92,1095.77,355.01
2023-09-01,13,North,Personal Care,4,9,0,1,0.116,569.36,4414,1.047,825,7.5,14.62,109,1412.71,610.07
2023-01-08,15,North,Snacks,6,1,0,0,0.169,416.39,3014,0.957,1026,16.9,13.02,85,918.29,266.44
2024-05-07,6,West,Beverages,1,5,0,0,0.127,242.79,3368,1.074,1105,21.6,14.16,100,1242.51,504.07
2023-06-02,16,South,Snacks,4,6,0,0,0.131,296.13,2964,0.881,925,31.2,15.03,64,838.39,313.49
2024-07-06,13,North,Beverages,5,7,0,0,0.206,553.16,4942,0.975,955,19.9,16.63,137,1809.92,612.71
2024-01-19,5,North,Snacks,4,1,0,0,0.094,553.9,2419,1.068,1536,18.1,12.39,72,803.12,263.9
2023-12-07,15,North,Cleaning,3,12,0,0,0.076,282.07,3414,0.956,1438,8.4,10.08,29,268.22,72.83
2023-04-30,12,South,Beverages,6,4,1,0,0.087,678.18,3743,0.99,1493,30.4,13.18,126,1521.09,512.97
2024-06-03,17,West,Beverages,0,6,0,0,0.108,522.69,3699,0.973,1650,18.3,12.35,55,606.4,197.39
2023-05-02,4,North,Beverages,1,5,0,0,0.115,691.58,4849,0.957,896,21.0,12.45,97,1073.13,270.44
2023-11-01,5,West,Beverages,2,11,0,0,0.07,541.06,3118,1.015,1448,15.7,13.14,134,1640.78,522.12
2024-09-02,7,South,Personal Care,0,9,0,0,0.0,619.37,4506,0.955,1260,13.4,15.23,89,1349.08,442.72
2024-11-02,7,South,Personal Care,5,11,0,0,0.086,526.33,3888,0.993,1202,-2.0,13.06,57,682.77,193.7
2024-12-23,18,North,Beverages,0,12,0,0,0.142,606.79,3726,1.01,1206,13.1,14.54,93,1162.08,434.03
2024-11-30,15,East,Cleaning,5,11,0,0,0.128,244.06,2809,0.977,781,11.8,10.66,39,362.22,78.73
2024-02-10,11,East,Cleaning,5,2,0,0,0.192,430.52,3652,0.922,580,20.0,12.89,81,838.3,329.7
2023-05-27,11,South,Personal Care,5,5,0,0,0.237,443.76,3140,1.012,1224,25.9,16.13,55,672.63,216.29
2024-09-04,18,North,Snacks,2,9,0,0,0.166,411.0,3739,1.015,1029,0.2,12.96,81,879.11,313.77
2024-08-08,9,South,Snacks,3,8,0,0,0.203,521.02,3813,0.917,902,-2.0,16.61,63,831.9,287.94
2024-12-23,5,North,Snacks,0,12,0,1,0.246,801.5,5054,0.894,1137,8.1,14.71,148,1643.94,597.92
2024-04-20,3,East,Personal Care,5,4,0,0,0.223,512.76,5469,0.917,1101,27.7,13.52,99,1038.41,393.64
2023-04-14,7,North,Cleaning,4,4,0,0,0.231,421.69,4139,0.99,1129,6.7,12.56,66,640.17,171.49
2024-01-03,14,East,Dairy,2,1,0,0,0.177,332.28,3152,0.99,1058,12.9,15.55,65,837.12,341.95
2023-11-24,10,West,Snacks,4,11,0,1,0.242,875.55,5958,0.999,1183,-0.5,16.8,100,1269.46,349.92
2024-09-07,9,South,Cleaning,5,9,0,0,0.108,505.96,3094,0.977,1159,9.6,12.73,56,641.66,182.55
2023-10-14,10,East,Personal Care,5,10,0,0,0.118,287.02,2968,0.944,945,21.7,14.26,49,614.05,222.07
2023-08-28,20,North,Snacks,0,8,0,1,0.18,669.01,4919,1.021,1515,12.7,13.61,134,1490.88,473.31
2023-02-28,20,East,Cleaning,1,2,0,0,0.157,171.07,1891,0.953,981,21.4,13.17,39,433.42,154.44
2024-09-01,4,North,Snacks,6,9,0,1,0.157,705.66,5666,0.99,1141,16.1,12.86,75,815.23,298.21
2024-07-05,3,East,Dairy,4,7,0,0,0.109,418.26,3300,0.915,1517,18.1,15.15,63,848.25,335.12
2023-01-31,5,South,Dairy,1,1,1,0,0.0,478.09,3614,0.992,1199,16.7,19.04,123,2332.86,771.79
2023-11-13,18,North,Cleaning,0,11,0,0,0.223,703.54,4099,1.015,977,16.6,8.49,60,398.82,83.23
2023-12-17,10,East,Personal Care,6,12,0,0,0.107,265.02,5958,0.957,1185,16.8,13.83,88,1083.53,377.43
2023-12-09,18,North,Snacks,5,12,1,1,0.227,933.02,5403,1.004,713,15.7,14.58,140,1580.78,557.0
2024-11-01,13,North,Snacks,4,11,0,0,0.207,799.87,3038,0.852,1150,10.2,13.88,66,726.65,219.05
2023-04-20,12,East,Snacks,3,4,0,1,0.218,872.36,4377,0.938,824,23.9,13.91,126,1369.61,472.96
2023-08-12,6,South,Beverages,5,8,0,0,0.207,444.95,4518,0.96,1367,19.5,14.63,86,993.56,428.74
2023-05-13,7,East,Snacks,5,5,1,0,0.045,388.55,4868,1.096,1415,22.9,13.85,134,1775.3,638.09
2023-06-28,3,West,Beverages,2,6,0,1,0.344,482.07,4033,0.876,1173,29.4,14.81,83,810.57,248.28
2024-10-24,11,West,Snacks,3,10,0,0,0.185,384.15,4804,1.007,833,3.7,13.52,75,821.19,278.55
2024-11-17,6,South,Beverages,6,11,0,1,0.213,590.08,5638,1.02,1144,19.7,17.33,133,1820.52,483.55
2023-02-02,6,North,Snacks,3,2,0,0,0.206,334.87,3334,0.933,1099,24.8,13.85,90,995.26,401.4
2024-04-06,1,East,Cleaning,5,4,0,1,0.13,647.79,4909,0.969,1100,20.2,12.8,99,1098.28,401.83
2023-06-19,16,North,Snacks,0,6,0,0,0.103,433.64,3964,1.001,604,25.1,13.26,82,978.76,330.73
2023-05-21,19,South,Dairy,6,5,1,0,0.207,647.63,5233,0.894,734,21.0,16.31,141,1822.06,618.36
2023-08-02,10,South,Personal Care,2,8,0,1,0.088,501.95,5063,0.975,1291,14.2,14.53,110,1452.83,650.03
2023-05-22,11,South,Dairy,0,5,0,0,0.154,340.84,2913,1.045,1361,22.0,15.59,73,964.58,310.21
2023-12-24,19,West,Beverages,6,12,0,0,0.152,424.45,3617,1.008,1102,13.2,13.06,76,845.8,276.95
2024-12-27,11,East,Snacks,4,12,0,0,0.238,418.72,5539,0.953,1008,19.6,13.15,111,1107.8,504.86
2024-03-04,13,East,Dairy,0,3,0,1,0.105,993.83,6408,0.999,1153,28.0,17.36,139,2152.68,751.07
2024-06-11,9,East,Dairy,1,6,0,0,0.217,487.16,4744,0.995,1444,15.2,13.93,84,915.15,345.78
2023-12-27,11,South,Beverages,2,12,0,1,0.166,441.83,5011,1.017,877,7.6,15.4,115,1473.02,557.79
2023-01-11,11,South,Snacks,2,1,0,1,0.173,766.91,5747,0.949,1637,19.6,12.88,129,1374.73,553.02
2023-03-03,15,North,Dairy,4,3,0,0,0.047,537.31,4210,1.085,1193,27.0,16.41,102,1598.67,531.24
2023-07-16,13,West,Snacks,6,7,0,0,0.055,429.98,4598,1.072,1144,14.0,13.24,123,1543.75,416.24
2023-06-27,11,South,Dairy,1,6,0,1,0.224,505.86,5364,0.998,944,31.5,13.65,128,1357.99,457.57
2024-09-05,2,West,Beverages,3,9,0,0,0.053,731.29,4931,0.965,862,16.0,13.5,118,1511.54,679.08
2024-09-07,19,North,Snacks,5,9,0,0,0.164,278.82,2712,0.928,1458,7.3,13.42,93,1045.97,360.23
2024-09-15,18,East,Cleaning,6,9,0,1,0.16,805.72,5964,0.964,1195,6.7,12.57,100,1057.12,347.54
2024-04-10,4,East,Snacks,2,4,0,0,0.047,482.01,3886,1.011,963,24.6,14.3,118,1611.16,662.38
2024-02-11,6,East,Dairy,6,2,0,0,0.088,546.13,3861,0.909,1184,20.0,13.47,115,1408.32,466.57
2024-04-18,20,North,Snacks,3,4,0,1,0.22,973.1,8530,0.99,1278,33.5,14.16,167,1840.2,540.48
2023-10-24,7,East,Snacks,1,10,1,0,0.103,659.86,3094,1.059,1185,15.9,12.6,108,1221.34,452.14
2024-05-04,17,North,Personal Care,5,5,0,0,0.122,360.61,4445,1.018,1379,25.1,14.4,96,1208.07,529.51
2024-08-02,16,South,Snacks,4,8,0,0,0.162,626.96,3604,0.946,1138,18.1,15.36,127,1639.66,737.84
2024-07-10,18,North,Snacks,2,7,0,1,0.265,599.02,5115,0.914,1555,22.9,14.17,89,931.48,337.04
2024-03-24,1,South,Personal Care,6,3,0,1,0.181,726.17,7690,0.99,1257,25.3,13.88,127,1442.44,501.25
2023-02-12,10,West,Cleaning,6,2,0,0,0.057,243.11,2363,0.998,1150,24.4,14.45,58,793.39,302.51
2024-06-13,12,North,Cleaning,3,6,0,0,0.125,284.68,2703,1.011,1110,25.6,11.78,53,543.22,202.21
2023-09-25,17,South,Beverages,0,9,0,0,0.148,458.22,3859,1.013,1385,14.0,13.18,55,619.28,181.08
2024-06-26,5,West,Beverages,2,6,0,0,0.032,508.89,3264,1.067,1371,17.3,15.31,127,1885.85,632.27
2024-01-29,7,East,Dairy,0,1,0,0,0.067,177.62,3829,0.947,1065,13.9,13.41,64,804.83,283.59
2024-10-05,4,West,Beverages,5,10,0,1,0.157,779.57,5058,0.992,1295,8.3,14.21,118,1413.13,416.93
